#Wave	#Intensity
1289.109375	270.253693
1288.038086	515.032532
1286.966797	857.305542
1285.894531	1057.716309
1284.822266	1160.491333
1283.75	1258.583008
1282.677734	1319.491333
1281.605469	1517.329224
1280.532227	1805.592407
1279.458984	2100.697021
1278.385742	2291.296143
1277.311523	2300.926025
1276.238281	2282.738281
1275.164063	2498.696045
1274.089844	2994.999512
1273.014648	4232.564941
1271.94043	5812.452148
1270.865234	6942.333984
1269.790039	6656.916992
1268.713867	5181.695313
1267.638672	3656.215088
1266.5625	2550.259033
1265.486328	1877.432861
1264.40918	1563.432861
1263.333008	1344.398682
1262.255859	1236.449585
1261.178711	1006.05304
1260.100586	967.583008
1259.023438	993.838745
1257.945313	1010.857117
1256.867188	845.436462
1255.789063	684.722351
1254.709961	621.048401
1253.630859	665.891357
1252.551758	653.045593
1251.472656	690.974426
1250.393555	740.435547
1249.313477	766.83252
1248.233398	650.302124
1247.15332	434.73175
1246.072266	302.231049
1244.991211	185.934433
1243.910156	161.841614
1242.829102	179.229462
1241.748047	212.745071
1240.666016	223.246552
1239.583984	291.295624
1238.501953	352.43219
1237.418945	399.759399
1236.336914	545.977051
1235.253906	855.397644
1234.169922	1155.506104
1233.086914	1565.819092
1232.00293	1750.792603
1230.918945	1811.654663
1229.834961	1573.937622
1228.750977	1320.274414
1227.666016	1142.502686
1226.581055	907.451904
1225.496094	1051.149902
1224.411133	1070.921021
1223.325195	1237.499512
1222.239258	1426.958008
1221.15332	1380.212646
1220.067383	1267.038452
1218.980469	979.773132
1217.893555	720.151855
1216.806641	607.267639
1215.71875	389.111786
1214.631836	287.845367
1213.543945	259.89743
1212.456055	135.865067
1211.367188	75.976723
1210.279297	32.15144
1209.19043	52.406033
1208.101563	40.663452
1207.011719	10.661175
1205.922852	26.40612
1204.833008	26.172329
1203.743164	-58.564484
1202.65332	-33.608608
1201.5625	-36.042324
1200.47168	-15.621838
1199.380859	-4.317024
1198.290039	-6.685746
1197.198242	11.502886
1196.106445	43.392204
1195.014648	47.925247
1193.922852	63.878895
1192.830078	34.260277
1191.737305	13.793364
1190.644531	79.93721
1189.551758	116.461784
1188.458008	162.102234
1187.364258	291.98877
1186.270508	380.865173
1185.176758	665.446899
1184.082031	799.751343
1182.987305	1013.636658
1181.892578	924.963318
1180.797852	797.696228
1179.702148	706.880798
1178.606445	554.761841
1177.510742	466.356049
1176.415039	289.411377
1175.318359	291.997375
1174.22168	174.252472
1173.125	256.362732
1172.02832	259.015411
1170.930664	202.687256
1169.833008	223.54068
1168.735352	189.967072
1167.637695	31.703878
1166.539063	43.571228
1165.44043	55.452084
1164.341797	-5.171698
1163.243164	-38.561863
1162.143555	-3.963452
1161.043945	21.578627
1159.944336	-29.854248
1158.844727	-11.073949
1157.744141	9.978662
1156.643555	-27.789656
1155.542969	22.69779
1154.442383	141.026779
1153.34082	279.669006
1152.239258	377.5737
1151.137695	760.219482
1150.036133	1346.069092
1148.933594	2424.145752
1147.831055	4195.126953
1146.728516	5380.490723
1145.625	4838.319824
1144.522461	3323.626465
1143.418945	1940.506714
1142.314453	1331.835205
1141.210938	980.576294
1140.106445	760.278137
1139.001953	501.764435
1137.897461	410.172791
1136.792969	255.536118
1135.6875	152.798615
1134.582031	79.399475
1133.476563	64.59375
1132.370117	88.07943
1131.263672	10.271794
1130.157227	72.033875
1129.050781	32.530396
1127.944336	24.544226
1126.836914	57.050301
1125.729492	10.855309
1124.621094	83.826492
1123.513672	84.854164
1122.405273	99.369568
1121.296875	152.071976
1120.188477	231.705887
1119.079102	228.232193
1117.969727	271.905823
1116.860352	335.762634
1115.750977	466.908447
1114.640625	752.787048
1113.530273	1126.007935
1112.419922	1662.749268
1111.30957	2015.423218
1110.198242	1935.374878
1109.086914	1689.547363
1107.975586	1486.397095
1106.864258	1249.743042
1105.751953	1353.561646
1104.639648	2072.983398
1103.527344	2671.214111
1102.414063	2716.457764
1101.301758	2137.497559
1100.188477	1393.283691
1099.075195	998.251099
1097.960938	641.402893
1096.84668	436.705688
1095.732422	343.831482
1094.618164	313.552185
1093.503906	345.824829
1092.388672	411.576508
1091.273438	423.710205
1090.157227	563.065369
1089.041992	825.0896
1087.925781	1247.629639
1086.80957	2104.938721
1085.693359	3546.135254
1084.576172	4937.618164
1083.458984	5053.427246
1082.341797	3910.03125
1081.224609	2608.956055
1080.106445	1651.509399
1078.988281	1157.716675
1077.870117	806.638306
1076.750977	727.28772
1075.632813	681.345398
1074.513672	541.964355
1073.394531	420.432617
1072.274414	405.698639
1071.154297	368.725586
1070.03418	293.967346
1068.914063	288.128571
1067.793945	308.944366
1066.672852	243.102249
1065.551758	246.127563
1064.429688	260.241791
1063.308594	261.016296
1062.186523	321.702667
1061.064453	484.418457
1059.942383	784.588013
1058.819336	1510.445923
1057.696289	2189.391846
1056.573242	2056.628662
1055.450195	1400.843506
1054.326172	805.173279
1053.202148	577.512573
1052.078125	425.246155
1050.953125	270.820221
1049.829102	238.210403
1048.704102	176.826828
1047.578125	146.435486
1046.453125	93.917892
1045.327148	118.82225
1044.201172	121.58532
1043.075195	66.849266
1041.948242	78.430931
1040.821289	54.633419
1039.694336	30.829504
1038.567383	4.810318
1037.439453	33.992794
