#Wave		#Intensity
1800.60156	-1E-6
1798.94824	1569.78631
1797.2959	-204.01346
1795.6416	-987.832
1793.98828	-918.90973
1792.33398	-930.10516
1790.67871	-865.75881
1789.02344	-49.98523
1787.36816	-609.50115
1785.71191	-455.88828
1784.05566	-237.31317
1782.39844	219.19434
1780.74121	34.62488
1779.08398	330.06103
1777.42578	-171.3841
1775.76758	-409.26172
1774.1084	-576.12521
1772.44922	-477.17223
1770.78906	26.53851
1769.12891	-211.51416
1767.46875	-502.9701
1765.80762	-599.52502
1764.14551	238.45404
1762.48438	-149.32306
1760.82129	36.21728
1759.15918	-484.82085
1757.49609	-275.5231
1755.83203	-458.39455
1754.16797	-754.12297
1752.50391	-511.26434
1750.83887	-494.06967
1749.17383	-462.57213
1747.50879	-244.42835
1745.84277	-751.11217
1744.17578	-871.53047
1742.50879	-505.50823
1740.8418	-847.86061
1739.17383	-501.8327
1737.50586	-936.46045
1735.83691	-390.07967
1734.16797	-217.87991
1732.49902	-711.77577
1730.8291	-588.77319
1729.15918	-421.67188
1727.48828	-1071.9256
1725.81738	-732.89761
1724.14551	-710.2815
1722.47363	-515.31606
1720.80078	-691.60983
1719.12891	-537.77701
1717.45508	-984.24976
1715.78125	-617.20925
1714.10742	-295.58374
1712.43359	-639.52227
1710.75781	-643.63566
1709.08301	-550.56185
1707.40723	-419.92812
1705.73144	-92.95337
1704.05469	-149.12421
1702.37695	-111.68921
1700.70019	339.72211
1699.02246	-334.28443
1697.34375	148.84399
1695.66504	19.95508
1693.98633	318.83331
1692.30664	397.13324
1690.62695	403.00616
1688.94629	854.96564
1687.26563	924.33221
1685.58398	988.89044
1683.90234	1833.14447
1682.21973	1705.15521
1680.53809	1814.46258
1678.85449	1730.24383
1677.1709	2097.26703
1675.48731	2212.55633
1673.80371	2766.50702
1672.11816	3124.58539
1670.43359	3075.29242
1668.74805	3898.14398
1667.06152	4028.2348
1665.37598	4427.00336
1663.68848	4364.96088
1662.00195	4746.78851
1660.31348	4976.00873
1658.62598	5806.16302
1656.9375	6098.2431
1655.24805	6427.45258
1653.55859	6582.75384
1651.86914	7231.63324
1650.17871	7962.5517
1648.48828	8374.64252
1646.79688	8905.31927
1645.10547	9011.12591
1643.41406	9557.56341
1641.72168	10283.75189
1640.02832	10780.49701
1638.33496	11212.49896
1636.6416	11689.93158
1634.94727	12875.53509
1633.25293	13471.11224
1631.55762	13782.59271
1629.86231	14294.69818
1628.16699	15187.77533
1626.4707	15982.90521
1624.77344	15259.46576
1623.07617	16618.96576
1621.37891	16797.5556
1619.68066	17875.45795
1617.98242	17918.17279
1616.2832	18261.65912
1614.58398	18939.32904
1612.88477	18900.50287
1611.18457	19241.15521
1609.4834	19899.4638
1607.7832	20100.78216
1606.08106	20790.78021
1604.37988	20965.4306
1602.67676	21473.40716
1600.97461	21599.40326
1599.27148	22687.19427
1597.56738	22439.8974
1595.86328	23047.41302
1594.15918	23444.15912
1592.4541	23469.61029
1590.74805	24064.35052
1589.04297	24441.23138
1587.33691	24768.20013
1585.62988	24881.90912
1583.92285	25730.65521
1582.21484	25664.62591
1580.50684	26323.21771
1578.79883	26697.34076
1577.08984	27402.09466
1575.38086	27369.55365
1573.6709	27666.32513
1571.95996	28127.66888
1570.25	27625.5517
1568.53906	28099.01068
1566.82715	28128.87982
1565.11523	27708.35638
1563.40332	27156.30365
1561.69043	27202.60248
1559.97656	27064.95795
1558.26269	27669.20599
1556.54883	28080.84662
1554.83398	27913.71966
1553.11914	28912.12787
1551.4043	28172.28021
1549.6875	28043.35638
1547.97168	28034.87201
1546.25488	27277.87591
1544.53711	25790.43841
1542.82031	24905.63373
1541.10156	24030.04974
1539.38281	23733.3974
1537.66406	22666.75287
1535.94434	22131.16107
1534.22461	21696.41302
1532.50488	22348.23529
1530.78418	21980.35443
1529.0625	22296.38568
1527.34082	22649.52435
1525.61914	22282.19037
1523.89648	21911.92474
1522.17383	21804.8681
1520.45019	21723.8681
1518.72656	21985.45795
1517.00195	20865.17279
1515.27734	20365.23724
1513.55176	20335.07904
1511.82617	18983.86224
1510.09961	18345.18451
1508.37402	17462.65521
1506.64648	16765.89935
1504.91894	16565.02045
1503.19141	14862.41693
1501.46289	14304.36712
1499.73438	12990.41693
1498.00488	11870.07123
1496.27539	11329.21771
1494.54492	10190.12396
1492.81445	9368.55853
1491.08398	9265.73138
1489.35254	8519.17572
1487.62012	7812.42767
1485.88769	7319.5766
1484.15527	6316.31341
1482.42188	6574.3764
1480.68848	5217.62201
1478.9541	5799.63812
1477.21973	5130.87787
1475.48438	4180.99115
1473.74902	4223.04291
1472.01269	3410.17206
1470.27637	3293.40814
1468.54004	3247.22894
1466.80273	3406.27924
1465.06445	2694.36468
1463.32715	3540.59027
1461.58789	2931.69354
1459.84863	3039.64935
1458.10938	3098.17377
1456.36914	3622.46039
1454.62891	3592.22796
1452.88867	4607.05365
1451.14648	4080.68158
1449.40527	5019.58929
1447.66309	4749.92425
1445.91992	4460.03216
1444.17676	3725.81341
1442.43359	3745.83832
1440.68945	3717.10638
1438.94531	2389.42792
1437.20019	1450.47186
1435.4541	1392.14093
1433.70898	1181.35943
1431.96191	135.08081
1430.21582	-132.15442
1428.46875	200.81134
1426.7207	-436.53723
1424.97266	-512.13998
1423.22363	-655.87936
1421.47461	-191.38288
1419.72559	-774.38339
1417.97559	-979.76483
1416.22461	88.38147
1414.47461	-410.86467
1412.72266	-707.71198
1410.9707	-144.09464
1409.21875	-163.03995
1407.46582	764.51117
1405.71289	740.35638
1403.95898	872.72613
1402.20508	566.76166
1400.45117	918.40985
1398.69531	1945.52142
1396.94043	3165.40814
1395.18457	4326.82513
1393.42773	6700.09125
1391.6709	9049.77045
1389.91406	11975.24408
1388.15625	14480.14837
1386.39844	15512.56634
1384.63965	16337.96185
1382.87988	16128.4267
1381.12109	14821.09759
1379.36035	13211.86322
1377.60059	11288.24799
1375.83887	9379.88763
1374.07813	7464.16791
1372.31641	6072.43744
1370.55371	4979.59613
1368.79102	3887.35248
1367.02734	3141.63251
1365.26367	2735.09271
1363.5	1548.16131
1361.73535	1383.32062
1359.96973	350.83716
1358.2041	336.94226
1356.43848	-200.28348
1354.67188	-5.93463
1352.90527	-198.14624
1351.13769	-514.59007
1349.37012	-877.77292
1347.60156	-441.41226
1345.83301	-754.70661
1344.06348	-368.91924
1342.29394	913.71625
1340.52344	291.88312
1338.75293	786.24261
1336.98144	1026.55719
1335.20996	1362.91486
1333.4375	1857.05585
1331.66504	2313.50262
1329.89258	1604.51361
1328.11914	2099.57416
1326.34473	1561.64813
1324.57031	1452.30804
1322.7959	1146.85846
1321.02051	1266.76398
1319.24414	1726.09784
1317.46875	1199.77472
1315.69141	1900.091
1313.91406	1505.77313
1312.13672	1152.21258
1310.3584	1220.25384
1308.58008	2238.66498
1306.80078	1866.54266
1305.02148	2147.77924
1303.24121	1736.13666
1301.46094	1864.14789
1299.67969	1748.42865
1297.89844	2053.01117
1296.11621	1528.28656
1294.33398	1750.67792
1292.55176	1159.46344
1290.76856	1640.27997
1288.98438	1807.47088
1287.20019	1372.32709
1285.41504	1157.07379
1283.62988	1341.38568
1281.84473	1314.14691
1280.05859	1161.92975
1278.27148	1649.95697
1276.48438	1591.89715
1274.69727	2275.25555
1272.90918	1455.94427
1271.12109	2021.19696
1269.33203	2299.66253
1267.54199	1940.8808
1265.75195	2156.94769
1263.96191	1880.66278
1262.1709	2511.16351
1260.37988	2415.7514
1258.58789	2462.16742
1256.7959	2908.62958
1255.00293	3003.42743
1253.20996	2610.68744
1251.41602	2885.78753
1249.62207	2144.69232
1247.82715	2422.23504
1246.03223	2420.61712
1244.23633	2242.68939
1242.44043	2402.87469
1240.64356	1847.56463
1238.84668	1691.30243
1237.04883	1702.46576
1235.25098	1613.56927
1233.45313	1498.05707
1231.6543	915.82574
1229.85449	556.34528
1228.05469	236.77557
1226.25391	134.13379
1224.45313	834.45807
1222.65234	88.09814
1220.84961	57.60193
1219.04785	652.48675
1217.24512	-493.66641
1215.44141	-146.95679
1213.63769	-50.76752
1211.83398	449.28168
1210.0293	464.34088
1208.22363	527.237
1206.41797	953.68634
1204.61231	1515.91717
1202.80566	1586.76263
1200.99805	1464.24164
1199.19043	1440.49725
1197.38281	540.4577
1195.57422	539.51349
1193.76465	183.05481
1191.95508	826.75336
1190.14551	697.91608
1188.33496	436.74872
1186.52441	-279.79187
1184.71289	-399.7328
1182.90039	-529.56913
1181.08789	-961.9505
1179.27539	-923.33063
1177.46191	-695.54659
1175.64844	-582.13569
1173.83398	-429.25418
1172.01856	177.43567
1170.20313	-710.18684
1168.38769	-135.78998
1166.57129	420.2923
1164.75488	941.60577
1162.9375	1429.59857
1161.11914	2102.12762
1159.30078	1712.83441
1157.48242	2521.58514
1155.66309	3613.14984
1153.84375	3591.60052
1152.02344	4046.09906
1150.20313	4901.0473
1148.38184	5461.59857
1146.55957	6087.51166
1144.73731	6223.93158
1142.91504	6942.32806
1141.0918	6703.05218
1139.26856	5587.435
1137.44434	5433.59418
1135.61914	4612.70306
1133.79394	3960.26556
1131.96875	3892.17474
1130.14258	3334.86761
1128.31641	2585.93378
1126.48926	2941.63104
1124.66113	1978.61737
1122.83398	2427.5849
1121.00488	1685.22577
1119.17578	1499.11395
1117.34668	1702.77386
1115.5166	1487.7204
1113.68555	934.57916
1111.85449	1014.59283
1110.02344	1133.15875
1108.19141	347.01056
1106.35938	1483.21674
1104.52637	1745.95599
1102.69238	1271.74212
1100.8584	1762.39886
1099.02441	1310.07892
1097.18945	1355.36603
1095.35352	1113.74054
1093.51758	1126.57757
1091.68164	1156.39398
1089.84473	1368.61639
1088.00684	1126.18341
1086.16894	1003.87213
1084.33106	1290.10284
1082.49219	1329.22259
1080.65234	1740.08905
1078.8125	1438.35687
1076.97168	1340.60663
1075.13086	1311.3891
1073.29004	624.51813
1071.44824	690.56476
1069.60547	534.49091
1067.76269	559.09222
1065.91894	1413.98504
1064.07519	1161.97784
1062.23047	1248.56915
1060.38574	1564.10345
1058.54102	2286.51996
1056.69434	2434.89764
1054.84863	2755.32709
1053.00098	2658.64081
1051.1543	2853.99432
1049.30566	2577.28387
1047.45801	2674.73065
1045.6084	1853.28607
1043.75977	1504.362
1041.90918	1205.06634
1040.05859	1138.26788
1038.20801	920.35541
1036.35644	274.44488
1034.50488	136.62585
1032.65234	-438.4323
1030.79981	-267.86933
1028.94629	-543.91551
1027.0918	-612.11633
1025.23731	-867.49062
1023.38281	-503.11822
1021.52734	-854.7786
1019.6709	-387.06796
1017.81445	-188.49481
1015.95801	205.09173
1014.10059	225.17566
1012.24219	615.83673
1010.38379	1084.62408
