#Wave	#Intensity
1037.581055	12391.94238
1036.459961	12524.63184
1035.336914	12559.62598
1034.214844	12463.70996
1033.092773	12414.41406
1031.969727	12227.65039
1030.84668	12493.25195
1029.722656	12501.61035
1028.599609	12647.36426
1027.475586	12440.76758
1026.351563	12632.98731
1025.227539	12433.12598
1024.102539	12638.54688
1022.977539	12595.94238
1021.852539	12582.12793
1020.727539	12634.7002
1019.601563	12654.06543
1018.476563	12657.93848
1017.350586	12608.73731
1016.223633	12278.78613
1015.097656	12755.74316
1013.970703	12498.82715
1012.84375	12562.37695
1011.71582	12736.34277
1010.588867	12495.05371
1009.460938	12766.10352
1008.333008	12712.54297
1007.205078	12756.11035
1006.076172	12457.65723
1004.947266	12644.64746
1003.818359	12646.29395
1002.689453	12588.40332
1001.55957	12517.30957
1000.429688	12704.11914
999.299805	12630.82617
998.169922	12559.76758
997.039063	12574.63965
995.908203	12514.63281
994.777344	12721.04883
993.646484	12722.66699
992.514648	12629.6543
991.382813	12706.0957
990.250977	12815.49805
989.119141	12515.7959
987.986328	12666.9668
986.853516	12908.19824
985.720703	12498.78125
984.587891	12731.15332
983.454102	12888.73047
982.320313	12833.19336
981.186523	12850.14258
980.052734	12891.23242
978.917969	12984.98145
977.783203	12793.41406
976.648438	13012.19531
975.512695	12958.8916
974.37793	12782.80371
973.242188	13124.21875
972.105469	13007.35449
970.969727	13048.33008
969.833008	12977.54297
968.696289	13011.93359
967.55957	12901.76172
966.422852	12971.18555
965.285156	13139.08789
964.147461	12849.48926
963.009766	13030.47168
961.871094	12830.71777
960.732422	12773.21777
959.59375	13019.69531
958.455078	13034.32324
957.31543	13228.17481
956.176758	13019.85059
955.037109	13071.60742
953.896484	12863.40625
952.756836	12902.06934
951.616211	13047.69824
950.475586	13086.30176
949.333984	13133.61621
948.193359	13021.62988
947.051758	13064.57324
945.910156	13007.17285
944.768555	13061
943.625977	13029.7832
942.483398	13077.04199
941.34082	12969.56738
940.198242	13008.10156
939.054688	12942.07129
937.911133	12950.10645
936.767578	13134.48242
935.623047	13037.99121
934.479492	13348.48145
933.334961	13108.38965
932.19043	13116.37402
931.044922	13359.22168
929.899414	13423.67481
928.753906	13140.29981
927.608398	13172.1709
926.462891	13386.54199
925.316406	13283.66016
924.169922	13287.24219
923.023438	12997.68945
921.875977	13296.56934
920.728516	13378.27637
919.581055	13188.70801
918.433594	13220.50391
917.285156	13388.92871
916.137695	13355.61035
914.988281	13287.61816
913.839844	13544.78027
912.69043	13283.9082
911.541992	13194.30762
910.391602	13336.51465
909.242188	13368.21289
908.091797	13586.0957
906.941406	13531.1377
905.791016	13400.45703
904.640625	13406.14356
903.489258	13494.0293
902.337891	13333.16211
901.186523	13122.63281
900.03418	13480.73926
898.882813	13447.49414
897.730469	13548.23242
896.577148	13372.40234
895.424805	13300.32227
894.271484	13390.22559
893.118164	13613.93945
891.964844	13410.1875
890.810547	13450.37012
889.65625	13591.93457
888.501953	13280.47168
887.347656	13557.86719
886.192383	13546.2334
885.037109	13601.42481
883.881836	13540.21777
882.726563	13627.70215
881.570313	13478.19629
880.414063	13740.09668
879.257813	13605.70117
878.101563	13587.6084
876.944336	13653.45703
875.787109	13495.49902
874.629883	13531.21973
873.47168	13706.72168
872.313477	13712.27344
871.155273	13698.47363
869.99707	13811.48828
868.837891	13754.69336
867.678711	13871.93848
866.519531	13806.56152
865.360352	14009.6377
864.200195	13888.43652
863.040039	13939.00293
861.879883	13953.06543
860.719727	13913.48242
859.558594	13790.26074
858.397461	13950.1709
857.236328	13882.73828
856.074219	13768.17676
854.913086	14077.99805
853.750977	14179.8457
852.587891	14146.69141
851.425781	14327.71777
850.262695	14245.2959
849.099609	14070.85938
847.936523	14168.30762
846.772461	14081.69336
845.608398	13913.82422
844.444336	13985.57324
843.280273	14155.65234
842.115234	14152.48828
840.950195	14262.60547
839.785156	14176.07813
838.619141	14207.09082
837.453125	14169.73828
836.287109	14111.04688
835.121094	14218.90918
833.955078	14091.92676
832.788086	14280.83398
831.621094	14339.50977
830.453125	14208.31543
829.286133	14414.12695
828.118164	14329.87891
826.950195	14179.58691
825.78125	14229.68848
824.613281	14418.25977
823.444336	14525.79883
822.274414	14441.61328
821.105469	14389.40234
819.935547	14258.4502
818.765625	14285.04785
817.595703	14518.0293
816.424805	14236.0918
815.253906	14235.02344
814.083008	14257.34473
812.912109	14426.3418
811.740234	14335.95996
810.568359	14732.22949
809.396484	14629.07031
808.224609	14415.50879
807.051758	14431.38086
805.878906	14411.15332
804.706055	14410.03613
803.532227	14440.74902
802.358398	14583.89258
801.18457	14544.55273
800.010742	14549.76367
798.835938	14514.6875
797.661133	14481.74512
796.486328	14300.4707
795.311523	14617.18066
794.135742	14471.96582
792.959961	14477.17773
791.78418	14435.80469
790.607422	14720.44141
789.431641	14748.86914
788.253906	14643.9834
787.077148	14748.56738
785.900391	14855.21777
784.722656	14570.64648
783.544922	14804.12402
782.366211	14834.59961
781.1875	14801.66992
780.008789	14849.03027
778.830078	14731.62695
777.651367	14755.75195
776.47168	14798.86426
775.291992	14698.43262
774.112305	15022.18555
772.931641	14978.70703
771.750977	15025.94336
770.570313	14763.17383
769.388672	14896.87207
768.208008	14731.20508
767.026367	14925.95898
765.844727	14941.54395
764.662109	14914.99316
763.479492	14795.79492
762.296875	15061.93555
761.114258	15001.69336
759.930664	14905.70117
758.74707	14748.73633
757.563477	15035.67578
756.379883	14765.1875
755.195313	15068.81055
754.010742	15275.60059
752.826172	15070.38574
751.640625	15220.34863
750.455078	15103.46387
749.269531	15030.73242
748.083984	15039.9209
746.897461	15210.74023
745.710938	15098.15527
744.524414	15117.80859
743.337891	15091.29981
742.150391	15255.65527
740.962891	15266.86816
739.775391	15238.24316
738.586914	15012.62012
737.398438	15210.36426
736.209961	15062.3584
735.021484	15192.97656
733.832031	15315.1582
732.642578	15106.51465
731.453125	15100.98438
730.262695	15028.49512
729.073242	15265.66016
727.882813	15065.57715
726.691406	15112.33301
725.500977	15152.79492
724.30957	15207.86719
723.118164	15568.00391
721.925781	15320.02148
720.733398	15517.0459
719.541016	15490.53809
718.348633	15512.05957
717.155273	15402.07031
715.962891	15584.2832
714.768555	15476.41113
713.575195	15627.23242
712.380859	15486.03027
711.186523	15376.16504
709.992188	15483.12891
708.797852	15552.53125
707.602539	15513.55957
706.407227	15666.24023
705.210938	15704.31152
704.015625	15513.33789
702.819336	15447.34375
701.623047	15610.29981
700.425781	15675.38965
699.228516	15503.3125
698.03125	15726.44922
696.833984	15706.2168
695.635742	15696.38574
694.438477	15730.20117
693.239258	15842.9541
692.041016	15629.51953
690.841797	15997.68848
689.642578	15730.3291
688.443359	15718.4209
687.243164	15754.25
686.043945	15684.24121
684.842773	16018.77734
683.642578	16129.17188
682.441406	16110.95703
681.240234	16644.16992
680.039063	17222.73047
678.836914	18130.48242
677.635742	17834.22656
676.433594	17453.19141
675.230469	16728.60352
674.027344	16424.58789
672.824219	16075.17871
671.621094	15951.4707
670.417969	16042.96582
669.213867	16148.89453
668.009766	16219.62109
666.804688	15790.02637
665.600586	15893.86914
664.395508	15935.67188
663.19043	15909.2793
661.984375	16172.05371
660.77832	16063.01953
659.572266	16197.6377
658.366211	15981.31836
657.15918	16072.55762
655.952148	16192.63477
654.745117	16199.21582
653.538086	16271.77832
652.330078	16614.37305
651.12207	16787.79883
649.913086	17000.29297
648.705078	16790.35547
647.496094	16438.39258
646.286133	16440.77539
645.077148	16451.39258
643.867188	16560.79688
642.657227	16768.92578
641.447266	16769.16602
640.236328	16798.20117
639.025391	16973.22266
637.814453	17203.67188
636.602539	17960.19727
635.391602	18995.8418
634.179688	20626.80078
632.966797	21379.95117
631.754883	21075.19141
630.541992	20132.07617
629.328125	18980.03516
628.115234	18448.25391
626.901367	17734.125
625.6875	17299.2793
624.473633	17328.08203
623.258789	16959.13281
622.043945	17026.94336
620.829102	17084.47266
619.613281	16881.7832
618.397461	16791.83984
617.181641	16800.23242
615.96582	16927.36328
614.749023	16757.64063
613.532227	16665.75586
612.31543	16954.45313
611.097656	17038.46875
609.879883	16964.98438
608.662109	16946.73242
607.444336	17002.07031
606.225586	16938.85742
605.006836	16732.6582
603.788086	16837.02539
602.568359	16741.21484
601.348633	16912.90234
600.128906	16733.42773
598.90918	16811.16211
597.688477	16801.12891
596.467773	16895.12695
595.24707	16913.625
594.025391	16899.49219
592.803711	16769.18164
591.582031	17388.85156
590.359375	16908.05859
589.137695	16863.38086
587.914063	17175.09375
586.691406	17303.42383
585.467773	17268.85742
584.244141	17215.99023
583.020508	16929.17578
581.796875	16961.83984
580.572266	16894.83984
579.347656	17077.93945
578.12207	17283.3125
576.897461	17321.95117
575.671875	17143.18164
574.445313	17238.70508
573.219727	17382.91797
571.993164	17246.89063
570.766602	17496.58008
569.539063	17518.86914
568.311523	17677.07813
567.083984	17466.05078
565.856445	17579.58203
564.62793	17492.34375
563.399414	17577.43359
562.170898	17390.93945
560.941406	17496.26953
559.712891	17518.50391
558.483398	17409.09961
557.25293	17297.71875
556.022461	17785.51367
554.791992	17661.95313
553.561523	17400.87695
552.330078	17868.07227
551.099609	17453.38086
549.867188	17720.19336
548.635742	17586.67773
547.40332	17873.53906
546.170898	17764.28906
544.938477	17838.89063
543.705078	17994.22852
542.47168	17848.68164
541.238281	17915.13281
540.003906	18003.74609
538.769531	18181.08398
537.535156	18198.99609
536.300781	18233.03125
535.06543	18246.88672
533.830078	18373.60547
532.59375	18204.04688
531.358398	18371.00391
530.12207	18217.63477
528.885742	18263.6875
527.648438	18118.4668
526.411133	18299.36719
525.173828	18069.6875
523.936523	18532.1543
522.698242	18728.91406
521.459961	19255.34961
520.22168	19172.4082
518.982422	18534.78516
517.743164	18142.60547
516.503906	17879.17969
515.263672	18009.52539
514.023438	18043.42578
512.783203	18147.57031
511.542969	17886.39063
510.301758	17932.33008
509.060547	17859.88867
507.819336	18038.17773
506.577148	17859.47266
505.334961	17917.39453
504.092773	18185.72656
502.849609	18117.30859
501.607422	18261.26172
500.363281	18208.87695
499.120117	18046.39063
497.875977	18160.22656
496.631836	18414.09961
495.387695	18417.74414
494.142578	18347.37109
492.897461	18227.0332
491.652344	18328.68555
490.40625	18590.20313
489.161133	18605.7832
487.914063	18719.25586
486.667969	18850.65039
485.420898	18630.5
484.173828	18729.9043
482.926758	18801.31445
481.678711	18717.0293
480.430664	18736.5293
479.182617	18941.52539
477.933594	18761.53906
476.68457	18643.44141
475.435547	18511.44531
474.186523	18471.17773
472.936523	18819.42969
471.686523	18801.01563
470.435547	18816.46094
469.185547	18523.30859
467.93457	18745.8125
466.682617	18948.31055
465.431641	18832.39258
464.179688	18762.27539
462.927734	18710.08789
461.674805	18775.2168
460.421875	18794.59961
459.168945	18875.57031
457.916016	18867.10156
456.662109	18979.79297
455.408203	18675.43164
454.15332	18942.95703
452.899414	18882.86914
451.644531	18836.69922
450.388672	18917.51172
449.133789	18974.48438
447.87793	19001.68359
446.62207	19139.88281
445.365234	19440.5293
444.108398	19112.91797
442.851563	18890.44922
441.594727	18927.5293
440.336914	19346.73438
439.079102	19193.64844
437.821289	19133.64844
436.5625	19166.66992
435.303711	19340.12109
434.044922	19135.75586
432.785156	19216.20117
431.525391	19300.55664
430.265625	19260.36914
429.004883	19318.98633
427.745117	19391.40039
426.483398	19453.9043
425.222656	19461.0957
423.960938	19411.03711
422.699219	19524.79297
421.4375	19677.95117
420.174805	19462.18555
418.912109	19625.14258
417.649414	19632.26758
416.385742	19759.62305
415.12207	19928.29492
413.858398	19712.71875
412.594727	19798.59375
411.330078	19553.60938
410.06543	19568.60547
408.799805	19784.34766
407.53418	19582.82813
406.268555	19739.44141
405.00293	19764.20508
403.736328	19910.86523
402.469727	19748.81641
401.203125	19523.95117
399.935547	19625.36523
398.667969	19461.53125
397.400391	19515.77148
396.131836	19744.73438
394.863281	19655.57813
393.594727	19623.375
392.325195	19593.14844
391.056641	19798.32422
389.786133	19873.9668
388.516602	19657.43359
387.246094	19995.73242
385.975586	19979.16016
384.705078	20050.75977
383.433594	20026.3418
382.162109	19514.32227
380.890625	20034.31445
379.618164	19810.26367
378.345703	20118.58789
377.073242	19845.71289
375.799805	19895.69336
374.526367	19822.45313
373.25293	20204.75977
371.978516	19883.25391
370.704102	19747.53516
369.429688	20014.31641
368.155273	20193.07617
366.879883	19836.72852
365.604492	19833.89063
364.328125	20223.33984
363.052734	20052.60156
361.776367	20215.51953
360.499023	20130.67383
359.222656	20435.82617
357.944336	20196.9668
356.666992	20355.78711
355.388672	20302.15625
354.111328	20468.66211
352.832031	20553.29102
351.553711	20766.37891
350.274414	20973.52148
348.994141	21419.92383
347.714844	21397.22852
346.43457	22315.96289
345.154297	23928.47656
343.873047	24636.18164
342.592773	23911.05469
341.310547	23332.01563
340.029297	22881.47656
338.74707	22536.03516
337.464844	22204.34961
336.182617	21867.00195
334.899414	21465.76563
333.616211	21305.32813
332.332031	21141.08594
331.048828	20854.73828
329.764648	21028.0625
328.479492	21059.78906
327.195313	20858.93555
325.910156	20968.18555
324.625	20899.16992
323.338867	20878.59961
322.052734	20861.91016
320.766602	20636.17578
319.479492	20768.55859
318.192383	20887.33203
316.905273	20681.0918
315.618164	20946.79297
314.330078	20945.56445
313.041016	20573.22852
311.75293	21043.58789
310.463867	20994.0332
309.174805	20548.55664
307.885742	20669.06641
306.595703	20905.34766
305.305664	20734.27344
304.014648	21049.53125
302.724609	20809.05469
301.432617	21104.84961
300.141602	20881.82617
298.849609	20874.80859
297.557617	20860.08398
296.265625	20822.24414
294.972656	21011.7207
293.679688	21035.48242
292.386719	20972.5918
291.092773	21027.14648
289.798828	20652.5332
288.504883	20603.24219
287.209961	20886.73047
285.915039	21114.3125
284.620117	20974.58008
283.325195	20834.91602
282.029297	20583.86523
280.732422	20774.78906
279.436523	20612.2207
278.139648	20806.88086
276.842773	20844.0293
275.544922	20823.58008
274.24707	21067.92578
272.949219	21047.42773
271.651367	20971.32227
270.352539	21052.47266
269.053711	21145.08203
267.753906	21124.57617
266.454102	20814.77148
265.154297	20962.91602
263.854492	21178.00781
262.553711	20973.71094
261.25293	21223.14453
259.951172	21120.35352
258.650391	21185.96484
257.348633	21004.81055
256.045898	21035.99414
254.743164	21101.57227
253.44043	21142.26953
252.137695	20963.20508
250.833984	21471.93945
249.530273	21075.1543
248.226563	21312.47656
246.921875	21515.31836
245.617188	21573.01758
244.3125	21434.16602
243.006836	21358.32617
241.701172	21744.02539
240.395508	21504.17969
239.088867	21392.1582
237.782227	21470.75195
236.474609	21379.74414
235.167969	21281.16211
233.860352	21354.00586
232.551758	20857.58984
231.244141	20978.08008
229.935547	21050.9375
228.626953	20998.20313
227.317383	21034.88086
226.007813	20814.84766
224.698242	21151.89844
223.387695	20757.0957
222.077148	20565.78711
220.766602	21109.69531
219.455078	20794.94922
218.143555	20877.16797
216.832031	20915.68359
215.519531	20745.43555
214.207031	20852.26172
212.894531	20955.24023
211.581055	20936.80469
210.267578	20996.10352
208.954102	20877.20898
207.640625	20944.06836
206.326172	21319.68164
205.010742	21570.10938
203.696289	21848.81055
202.380859	21773.38281
201.06543	21592.00586
199.749023	21274.48633
198.432617	21203.03125
197.116211	21001.12109
195.798828	21009.17383
194.481445	20911.36719
193.164063	20792.82031
191.845703	20795.24414
190.527344	21201.86914
189.208984	20841.625
187.890625	20961.07813
186.571289	20950.23633
185.250977	21111.11133
183.931641	21075.71094
182.611328	21306.25391
181.291016	21189.74023
179.969727	21501.19531
178.648438	21307.41797
177.327148	21272.00391
176.004883	21577.54883
174.682617	21570.32813
173.360352	21421.9043
172.037109	21482.48438
170.713867	21629.5957
169.390625	21492.54688
168.066406	21519.20313
166.742188	21547.72266
165.417969	21728.50391
164.09375	22337.7168
162.768555	22463.7168
161.442383	22625.34375
160.117188	22383.09961
158.791016	21855.57422
157.463867	21502.88281
156.137695	21127.8457
154.810547	21120.73242
153.482422	20905.41211
152.155273	20669.56641
150.827148	20454.45898
149.499023	20331.30273
148.169922	20122.00391
146.84082	20221.92578
145.510742	20297.44727
144.181641	20052.72852
142.851563	20244.31836
141.520508	20321.64453
140.19043	20587.91211
138.859375	20328.39258
137.527344	20624.44531
136.196289	20336.99609
134.864258	20552.51953
133.53125	20362.4043
132.198242	20349.87109
130.865234	20675.42969
129.532227	20840.22656
128.198242	20536.33789
126.864258	20686.15039
125.530273	20783.64063
124.195313	20905.33008
122.860352	20819.93555
121.524414	20874.42578
120.189453	20913.97461
118.853516	20929.27344
117.516602	21007.91406
116.179688	20978.4707
114.842773	20814.95703
113.505859	20564.01367
112.167969	20235.01758
110.830078	19956.42773
109.491211	19201.69922
108.152344	18294.82617
106.813477	17377.24414
105.474609	16209.14648
104.134766	15132.69922
102.794922	13956.44727
101.454102	12869.94824
